ID_Zaznamu_Psa,Datum_Vytvorenia_Profilu,Hmotnost_Kg,Datum_Narodenia,Pohlavi,ID_Kondicie,ID_Aktivity,Je_Stene_Boolean
102903,2022-03-13 07:51:14,8,2017-03-20 07:54:07,fena,20,9,0
102906,2022-03-13 07:59:02,10,2019-12-13 07:59:51,pes,20,7,0
102910,2022-03-13 08:23:06,35.5,2018-06-25 08:24:49,pes,20,9,0
102911,2022-03-13 08:24:53,31,2012-08-17 08:36:00,fena,20,8,0
102913,2022-03-13 08:26:31,32,2021-03-20 08:31:49,fena,,,1
102916,2022-03-13 08:28:52,6,2010-12-21 08:29:52,fena,22,10,0
102919,2022-03-13 08:32:17,30.5,2019-11-18 08:35:19,fena,21,9,0
102920,2022-03-13 08:33:15,30,2020-07-09 08:33:46,pes,20,10,0
102924,2022-03-13 08:38:44,9,2021-06-03 08:39:38,fena,,,1
102927,2022-03-13 08:44:09,8,2015-12-23 08:49:40,pes,20,8,0
102928,2022-03-13 08:52:34,30,2021-05-13 08:53:36,fena,,,1
102938,2022-03-13 09:14:22,5,2022-01-13 09:16:55,pes,,,1
102939,2022-03-13 09:16:52,6,2021-11-02 09:17:41,pes,,,1
102944,2022-03-13 09:23:50,7,2014-03-13 09:29:08,fena,21,8,0
102950,2022-03-13 09:33:25,32,2018-10-05 09:33:54,pes,20,8,0
102951,2022-03-13 09:42:28,,,,,,0
102952,2022-03-13 09:48:07,7.7,2017-06-16 09:49:54,pes,20,8,0
102954,2022-03-13 09:53:38,38,2019-07-31 09:54:36,fena,20,9,0
102958,2022-03-13 10:29:25,30,2021-03-13 10:31:58,fena,,,1
102962,2022-03-13 10:48:53,30,2020-12-09 10:50:21,pes,20,8,0
102964,2022-03-13 11:22:06,12,2010-07-12 11:40:46,pes,21,7,0
102969,2022-03-13 12:16:26,7,2017-12-09 12:17:10,pes,19,8,0
102970,2022-03-13 12:19:44,25,2019-12-23 12:21:50,pes,20,9,0
102971,2022-03-13 12:21:30,50,2017-12-17 12:24:27,pes,20,8,0
102972,2022-03-13 12:24:03,20,2021-06-03 12:24:43,fena,,,1
102976,2022-03-13 12:43:09,12,2006-07-13 12:43:47,pes,21,8,0
102980,2022-03-13 13:01:46,2.3,2013-02-13 13:02:44,fena,19,7,0
102982,2022-03-13 13:07:55,15,2019-05-21 13:10:51,pes,20,8,0
102983,2022-03-13 13:13:50,31,2015-11-06 13:14:22,fena,20,9,0
102986,2022-03-13 13:16:56,29,2018-05-11 13:19:51,pes,20,7,0
102988,2022-03-13 13:21:38,2.5,2010-01-13 13:24:57,pes,20,7,0
102989,2022-03-13 13:22:20,8,2021-12-13 13:22:43,fena,,,1
102991,2022-03-13 13:27:14,,,,,,0
102993,2022-03-13 13:42:25,25,2020-02-13 13:43:15,fena,20,8,0
102995,2022-03-13 13:47:45,13,2019-07-14 13:50:08,fena,20,8,0
102996,2022-03-13 13:49:08,12,2021-12-25 13:50:35,fena,,,1
102999,2022-03-13 13:56:42,9,2015-02-28 13:57:43,pes,20,7,0
103003,2022-03-13 14:03:11,24,2020-06-04 14:04:24,pes,19,10,0
103005,2022-03-13 14:23:05,2.60,2011-11-16 14:35:15,fena,20,7,0
103006,2022-03-13 14:32:16,11,2021-10-10 14:32:52,pes,,,1
103008,2022-03-13 14:36:42,7,2017-08-13 14:38:36,pes,20,7,0
103013,2022-03-13 14:49:54,3.5,2019-10-06 14:57:25,pes,18,7,0
103015,2022-03-13 15:23:03,2.8,2007-11-15 15:24:19,fena,20,7,0
103017,2022-03-13 15:29:06,,2014-06-20 15:30:37,,,,0
103018,2022-03-13 15:34:08,16,2021-03-25 15:34:52,pes,,,1
103020,2022-03-13 16:39:30,15,2021-06-17 16:40:14,fena,,,1
103023,2022-03-13 17:14:53,25,2021-02-01 17:15:22,fena,19,,1
103027,2022-03-13 17:28:12,29,2020-03-22 17:29:02,fena,21,8,0
103031,2022-03-13 18:01:15,,,,,,0
103032,2022-03-13 18:16:49,25,2020-02-13 18:17:29,pes,20,8,0
103034,2022-03-13 18:28:32,16,2021-10-17 18:29:11,pes,,,1
103036,2022-03-13 18:45:42,27,2021-10-20 18:51:00,pes,,,1
103037,2022-03-13 18:49:35,11,2019-09-19 18:50:33,pes,20,8,0
103042,2022-03-13 18:58:34,17,2012-07-18 19:04:26,pes,20,8,0
103043,2022-03-13 19:04:31,10.5,2020-09-13 19:04:53,pes,21,8,0
103057,2022-03-13 19:34:26,20,2020-01-13 19:34:46,pes,20,8,0
103059,2022-03-13 19:48:38,22,2021-06-13 19:51:44,fena,,,1
103060,2022-03-13 19:48:50,22,2018-08-07 19:49:24,fena,20,8,0
103063,2022-03-13 20:06:37,15,2015-03-13 20:15:26,pes,19,8,0
103065,2022-03-13 20:11:43,23,2010-07-07 20:18:51,pes,21,8,0
103066,2022-03-13 20:14:35,2,2018-12-13 20:17:34,pes,19,8,0
103075,2022-03-13 20:22:54,25,2015-07-07 20:23:46,pes,21,7,0
103077,2022-03-13 20:25:44,16,2019-12-10 20:27:30,pes,20,8,0
103079,2022-03-13 20:35:06,36,2014-09-22 20:36:10,fena,21,8,0
103080,2022-03-13 20:41:40,4,2021-07-06 20:45:19,pes,,,1
103083,2022-03-13 21:21:40,30,2020-08-13 21:23:24,fena,20,8,0
103084,2022-03-13 21:22:33,4,2021-11-13 21:23:04,pes,,,1
103087,2022-03-13 21:27:30,2.5,2021-08-24 21:28:27,fena,,,1
103088,2022-03-13 21:28:46,32,2018-10-05 21:28:59,pes,20,8,0
103090,2022-03-13 21:31:10,10,2017-05-07 21:32:36,pes,20,8,0
103091,2022-03-13 21:31:38,7,2016-05-19 21:35:25,pes,19,8,0
103096,2022-03-13 21:50:29,22.8,2018-07-09 22:03:41,pes,20,9,0
103097,2022-03-13 21:53:32,22.8,2018-07-09 21:55:19,pes,20,9,0
103101,2022-03-13 22:00:08,4.8,2021-12-03 23:12:00,fena,20,8,0
103105,2022-03-13 22:12:31,20,2021-08-08 17:08:01,pes,,,1
103109,2022-03-13 22:36:29,29,2021-04-22 22:37:05,pes,,,1
103113,2022-03-13 23:18:42,11,2021-04-10 23:19:17,pes,,,1
103115,2022-03-14 06:27:49,,,,,,0
103116,2022-03-14 06:38:54,27,2017-03-11 08:05:15,fena,21,8,0
103117,2022-03-14 06:42:17,40,2019-04-01 06:44:27,pes,20,9,0
103120,2022-03-14 07:07:01,25,2012-08-14 07:09:55,pes,21,8,0
103128,2022-03-14 07:43:17,6,2011-12-26 07:44:16,pes,20,7,0
103130,2022-03-14 08:02:17,8,2014-04-09 08:05:52,fena,21,8,0
103134,2022-03-14 08:31:15,5.5,2015-12-14 08:33:44,fena,21,7,0
103136,2022-03-14 08:36:17,15,2021-02-18 08:37:07,pes,19,9,1
103140,2022-03-14 08:50:06,30,2012-01-09 08:50:36,pes,21,8,0
103142,2022-03-14 09:07:45,5.669904625,2019-12-18 09:09:36,pes,21,8,0
103146,2022-03-14 09:14:54,4.5,2010-04-14 09:24:01,fena,21,7,0
103148,2022-03-14 09:34:54,4.5,2014-08-05 09:35:35,fena,20,7,0
103149,2022-03-14 09:35:01,,,,,,0
103152,2022-03-14 10:12:05,8.1,2021-03-15 10:12:27,fena,20,8,0
103154,2022-03-14 10:14:40,,,,,,0
103155,2022-03-14 10:34:20,5,2020-08-14 10:35:12,pes,20,8,0
103157,2022-03-14 10:53:18,27,2015-10-14 10:53:46,pes,20,9,0
103158,2022-03-14 12:14:45,20,2021-07-01 12:19:55,fena,,,1
103161,2022-03-14 12:20:46,2.3,2021-06-01 12:21:40,fena,18,8,0
103169,2022-03-14 12:31:09,4.9,2016-06-09 12:31:50,fena,20,8,0
103171,2022-03-14 12:43:04,30,2014-03-14 12:44:09,pes,20,8,0
103173,2022-03-14 12:57:39,28,2018-12-31 12:58:16,fena,20,8,0
103174,2022-03-14 12:57:42,4.3,2015-11-27 13:00:47,fena,21,8,0
103179,2022-03-14 13:18:48,,,,,,0
103182,2022-03-14 13:34:19,20,2018-10-14 13:34:57,pes,19,7,0
103183,2022-03-14 13:35:34,,,,,,0
103188,2022-03-14 13:42:44,38,2020-03-21 13:43:52,fena,19,8,0
103189,2022-03-14 13:46:30,7.5,2018-02-04 13:54:54,pes,20,8,0
103190,2022-03-14 13:47:05,55,2012-05-14 13:48:08,fena,18,7,0
103193,2022-03-14 14:07:28,9.5,2020-03-07 14:08:41,pes,20,8,0
103194,2022-03-14 14:09:25,2.5,2015-10-15 14:10:48,pes,20,7,0
103197,2022-03-14 14:35:35,10,2018-08-01 14:38:20,fena,20,7,0
103201,2022-03-14 15:08:04,34,2011-03-21 15:09:52,fena,21,8,0
103203,2022-03-14 15:30:39,2.20,2021-08-19 15:31:37,pes,,,1
103205,2022-03-14 15:37:13,3,2020-03-09 15:38:22,fena,20,8,0
103207,2022-03-14 16:26:06,24,2016-03-20 16:26:48,pes,20,9,0
103209,2022-03-14 16:34:57,15,2021-11-14 16:35:53,pes,,,1
103212,2022-03-14 17:01:26,3.4,2021-04-18 17:02:29,pes,20,9,0
103214,2022-03-14 17:34:47,34,2017-11-08 17:35:26,pes,20,8,0
103215,2022-03-14 17:37:25,34,2017-11-08 17:37:46,pes,20,8,0
103216,2022-03-14 17:46:51,60,2021-06-06 17:48:26,pes,,,1
103220,2022-03-14 18:03:09,11,2009-09-14 18:32:03,fena,20,9,0
103222,2022-03-14 18:39:01,3,2019-10-20 18:40:16,pes,20,8,0
103224,2022-03-14 18:51:14,32,2020-11-24 18:54:09,pes,,,1
103226,2022-03-14 19:10:36,19,2019-08-14 19:11:18,fena,20,8,0
103228,2022-03-14 19:13:57,9,2009-10-14 19:17:31,pes,20,8,0
103238,2022-03-14 19:40:30,,,,,,0
103239,2022-03-14 19:57:36,48,2019-01-14 19:58:28,fena,20,8,0
103240,2022-03-14 20:01:32,5.85,2012-02-04 20:05:39,pes,20,8,0
103245,2022-03-14 20:26:52,3,2013-05-28 20:30:38,pes,20,8,0
103250,2022-03-14 20:59:11,45,2013-09-14 20:59:43,pes,21,7,0
103251,2022-03-14 21:00:51,,,,,,0
103253,2022-03-14 21:07:47,5,2020-10-09 21:08:25,fena,20,8,0
103254,2022-03-14 21:08:51,7,2011-03-28 21:12:45,pes,20,7,0
103257,2022-03-14 21:29:08,55,2015-02-14 21:29:33,pes,21,8,0
103259,2022-03-14 21:33:27,45,2012-04-05 21:35:43,fena,20,7,0
103261,2022-03-14 21:39:59,25,2018-09-29 21:42:15,pes,20,8,0
103263,2022-03-14 21:54:27,45,2018-12-14 21:59:10,fena,20,9,0
103265,2022-03-14 22:03:52,,,,,,0
103266,2022-03-14 22:10:45,70,2020-03-21 22:11:35,pes,20,8,0
103268,2022-03-14 22:18:44,28,2018-07-01 22:20:06,fena,19,8,0
103270,2022-03-14 22:23:36,,,,,,0
103273,2022-03-14 23:04:59,2.8,2019-05-27 23:06:49,pes,20,8,0
103275,2022-03-14 23:55:51,4,2019-08-18 23:57:08,fena,20,8,0
103279,2022-03-15 06:31:42,2,2011-08-07 06:32:43,pes,19,8,0
103281,2022-03-15 06:47:00,4,2021-03-08 06:49:55,fena,20,8,0
103285,2022-03-15 07:03:41,30,2019-05-04 07:04:35,fena,20,8,0
103289,2022-03-15 07:33:59,25.9,2020-07-20 07:38:23,fena,21,8,0
103290,2022-03-15 07:35:32,30,2018-04-12 07:35:56,fena,20,8,0
103293,2022-03-15 07:45:37,31,2019-04-06 07:48:33,fena,20,9,0
103297,2022-03-15 08:06:57,36,2021-02-14 08:07:28,pes,,,1
103299,2022-03-15 08:10:10,3,2012-12-29 08:16:28,pes,20,7,0
103301,2022-03-15 08:29:12,30,2013-06-15 08:30:37,pes,20,8,0
103303,2022-03-15 08:33:17,13,2019-08-29 14:46:42,pes,20,8,0
103304,2022-03-15 08:34:44,20,2021-04-15 08:37:27,pes,,,1
103319,2022-03-15 08:48:23,19,2015-02-15 08:49:02,fena,21,8,0
103325,2022-03-15 09:04:30,28,2022-01-15 09:06:53,fena,20,9,1
103332,2022-03-15 09:13:42,,,,,,0
103333,2022-03-15 09:24:25,1,2022-01-17 09:24:55,pes,,,1
103335,2022-03-15 09:35:58,,,,,,0
103336,2022-03-15 09:41:53,,,,,,0
103337,2022-03-15 10:01:51,9,2020-07-15 10:02:12,fena,20,8,0
103339,2022-03-15 10:03:39,26,2019-12-16 10:04:40,fena,21,8,0
103341,2022-03-15 10:27:16,40,2020-01-15 11:22:55,fena,20,8,0
103343,2022-03-15 10:38:46,4,2019-07-05 10:42:25,pes,20,7,0
103347,2022-03-15 11:02:27,15,2018-11-01 11:05:11,pes,20,9,0
103353,2022-03-15 11:22:56,,,,,,0
103355,2022-03-15 11:30:10,10,2013-09-15 11:30:31,fena,21,7,0
103357,2022-03-15 12:05:15,3.5,2021-03-15 12:05:45,pes,20,9,0
103359,2022-03-15 12:16:17,36,2019-08-12 17:39:10,pes,20,8,0
103363,2022-03-15 12:46:01,,,,,,0
103364,2022-03-15 12:46:47,9,2021-12-23 12:47:18,pes,,,1
103372,2022-03-15 14:03:25,,,,,,0
103373,2022-03-15 14:23:26,7,2021-08-21 14:26:05,fena,,,1
103375,2022-03-15 16:00:07,25,2010-12-15 16:01:18,fena,21,8,0
103377,2022-03-15 16:34:41,25,2005-06-15 16:36:04,fena,21,7,0
103379,2022-03-15 17:00:42,11.3,2021-09-21 17:01:06,fena,,,1
103386,2022-03-15 17:40:12,9,2015-07-08 22:47:27,pes,20,7,0
103394,2022-03-15 18:10:09,5.9,2015-07-05 18:13:26,fena,20,8,0
103396,2022-03-15 18:15:57,3,2017-10-26 18:16:46,pes,19,7,0
103397,2022-03-15 18:16:04,35,2019-04-26 18:17:37,fena,20,9,0
103401,2022-03-15 18:20:04,,,,,,0
103402,2022-03-15 18:22:40,7,2007-05-20 18:24:04,pes,20,7,0
103410,2022-03-15 19:11:41,33,2011-10-30 19:13:18,pes,20,7,0
103414,2022-03-15 19:21:14,10,2012-09-16 19:22:44,pes,20,8,0
103416,2022-03-15 19:59:44,3.8,2021-01-12 20:01:13,pes,21,8,0
103421,2022-03-15 20:08:24,7,2009-06-10 20:10:09,fena,20,10,0
103422,2022-03-15 20:10:44,25,2021-10-01 20:11:38,pes,,,1
103425,2022-03-15 20:23:43,15,2021-07-15 20:24:52,pes,,,1
103426,2022-03-15 20:24:16,28,2021-03-15 20:24:59,fena,,,1
103427,2022-03-15 20:25:09,11,2020-09-13 20:26:15,fena,20,8,0
103431,2022-03-15 20:43:51,28,2011-04-06 20:45:07,pes,21,8,0
103432,2022-03-15 20:44:05,10,2020-01-15 20:44:39,pes,21,8,0
103433,2022-03-15 20:45:57,4,2022-01-01 20:46:31,pes,,,1
103443,2022-03-15 21:14:08,25,2016-07-25 21:16:24,fena,21,7,0
103447,2022-03-15 21:30:21,37,2015-04-14 21:31:18,fena,21,8,0
103451,2022-03-15 22:00:08,,,,,,0
103452,2022-03-15 22:04:55,1.8,2021-09-15 22:06:23,fena,,,1
103459,2022-03-15 22:12:58,12,2015-06-03 22:13:52,fena,20,8,0
103461,2022-03-15 22:30:10,4.10,2015-10-26 22:31:27,pes,20,8,0
103463,2022-03-15 23:40:03,3.50,2018-10-12 23:40:50,fena,20,8,0
103465,2022-03-16 04:13:50,,,,,,0
103466,2022-03-16 04:47:48,20,2021-10-24 04:51:14,fena,,,1
103468,2022-03-16 06:26:26,,,,,,0
103469,2022-03-16 06:44:54,44,2020-12-24 06:47:13,pes,,,1
103470,2022-03-16 06:53:11,,,,,,0
103472,2022-03-16 06:55:29,10,2015-04-04 06:58:56,fena,20,8,0
103476,2022-03-16 08:29:40,15,2017-05-08 09:04:17,fena,19,10,0
103477,2022-03-16 08:30:50,9,2020-09-01 08:38:06,fena,20,8,0
103484,2022-03-16 08:45:43,2,2022-01-14 09:03:27,fena,21,8,1
103485,2022-03-16 08:46:03,6.5,2018-07-19 09:18:13,pes,20,8,0
103490,2022-03-16 09:19:29,4,2014-03-08 09:21:22,fena,20,9,0
103493,2022-03-16 09:36:15,,,,,,0
103494,2022-03-16 09:50:13,3.5,2021-05-29 09:52:17,pes,20,8,0
103496,2022-03-16 09:58:23,2.5,2019-11-26 09:59:42,fena,20,8,0
103501,2022-03-16 10:36:02,,,,,,0
103502,2022-03-16 10:57:50,3,2022-01-26 11:01:56,pes,,,1
103506,2022-03-16 11:31:54,6,2021-06-07 11:34:05,pes,,,1
103510,2022-03-16 12:00:58,2,2019-09-13 12:03:14,fena,20,8,0
103512,2022-03-16 12:11:07,63,2020-03-09 12:12:16,fena,20,8,0
103513,2022-03-16 12:15:21,25,2013-12-23 12:16:16,pes,20,8,0
103516,2022-03-16 12:31:56,40,2021-06-18 12:32:26,pes,,,1
103518,2022-03-16 12:37:46,,,,,,0
103519,2022-03-16 12:37:51,,,,,,0
103520,2022-03-16 12:38:20,25,2017-04-18 12:40:10,fena,21,8,0
103524,2022-03-16 12:47:52,9,2010-06-07 12:50:25,pes,20,8,0
103526,2022-03-16 13:03:36,5,2014-08-11 13:04:42,fena,20,8,0
103528,2022-03-16 13:24:04,,2014-10-16 13:25:27,fena,,,0
103529,2022-03-16 13:31:29,3.5,2011-02-16 13:34:44,pes,20,7,0
103530,2022-03-16 13:35:23,16,2020-08-02 13:37:00,fena,20,9,0
103538,2022-03-16 14:30:53,9,2019-03-16 14:31:16,pes,19,9,0
103540,2022-03-16 14:34:00,3,2018-12-12 14:37:49,fena,20,8,0
103541,2022-03-16 14:35:37,25,2016-02-22 14:36:16,fena,21,8,0
103544,2022-03-16 14:51:42,4,2021-12-16 14:52:19,fena,,,1
103546,2022-03-16 15:11:10,4.75,2013-11-16 15:15:22,pes,20,8,0
103547,2022-03-16 15:15:59,40,2016-11-16 15:32:45,fena,19,8,0
103549,2022-03-16 15:23:00,2.5,2020-10-16 16:26:59,fena,19,9,0
103552,2022-03-16 15:56:38,25,2018-06-22 16:01:10,pes,22,8,0
103553,2022-03-16 15:57:41,5,2017-05-16 15:58:46,pes,20,7,0
103554,2022-03-16 16:00:03,45,2017-06-24 16:02:56,pes,19,8,0
103558,2022-03-16 16:14:14,,,,,,0
103559,2022-03-16 16:21:46,26,2021-05-28 16:22:32,fena,,,1
103564,2022-03-16 16:51:10,6,2014-03-03 16:52:06,pes,18,8,0
103565,2022-03-16 16:52:01,27,2021-06-25 16:53:25,fena,,,1
103571,2022-03-16 17:12:19,30,2020-04-16 17:13:23,pes,20,8,0
103572,2022-03-16 17:12:56,25,2019-10-16 17:14:15,fena,20,8,0
103577,2022-03-16 17:51:23,21,2021-07-19 17:53:40,pes,,,1
103579,2022-03-16 18:06:44,6.5,2021-06-24 18:07:25,pes,,,1
103581,2022-03-16 18:11:48,20,2018-03-16 18:13:11,pes,20,8,0
103587,2022-03-16 18:25:04,,,,,,0
103592,2022-03-16 18:37:46,7,2016-12-16 18:38:16,fena,21,7,0
103594,2022-03-16 18:40:36,8,2020-11-08 18:42:59,pes,19,8,0
103600,2022-03-16 18:48:40,20,2021-08-18 18:49:54,fena,,,1
103602,2022-03-16 18:53:24,18,2021-10-13 18:54:18,fena,,,1
103604,2022-03-16 19:02:50,26,2021-05-16 19:03:51,fena,,,1
103606,2022-03-16 19:07:25,4,2011-10-16 19:09:59,pes,20,8,0
103611,2022-03-16 19:17:02,30,2021-03-16 19:19:36,pes,,,1
103615,2022-03-16 19:42:52,2,2020-02-16 19:43:35,fena,19,8,0
103617,2022-03-16 20:09:38,1.6,2021-03-16 20:11:09,pes,20,7,0
103619,2022-03-16 20:17:48,7,2021-11-16 20:18:27,fena,,,1
103623,2022-03-16 20:21:48,,,,,,0
103624,2022-03-16 20:22:03,22,2017-05-06 20:30:08,fena,20,8,0
103626,2022-03-16 20:34:39,25,2021-10-16 20:35:48,pes,,,1
103630,2022-03-16 20:44:07,25,2021-07-15 20:45:56,fena,,,1
103633,2022-03-16 20:55:31,42,2013-05-17 20:57:05,fena,20,8,0
103635,2022-03-16 21:14:48,10,2006-09-16 21:29:24,pes,21,8,0
103636,2022-03-16 21:21:22,5,2017-07-15 21:22:49,fena,20,7,0
103638,2022-03-16 21:24:54,9.4,2017-03-02 21:26:43,fena,21,8,0
103643,2022-03-16 21:42:27,,,,,,0
103644,2022-03-16 21:44:16,17,2020-10-05 21:46:09,pes,19,8,0
103646,2022-03-16 21:49:37,25,2021-07-19 21:56:40,pes,,,1
103647,2022-03-16 21:52:39,10,2013-01-01 21:54:49,fena,21,8,0
103648,2022-03-16 21:53:11,6.5,2017-07-16 21:54:03,pes,20,8,0
103654,2022-03-16 22:28:34,60,2011-12-16 22:29:04,fena,22,8,0
103658,2022-03-16 22:37:44,3.5,2019-11-28 22:38:48,fena,20,8,0
103660,2022-03-16 22:59:15,5,2017-10-07 23:02:46,pes,20,7,0
103662,2022-03-17 00:00:29,27,2020-12-23 00:05:28,pes,20,8,0
103666,2022-03-17 06:19:04,2.7,2010-04-08 17:37:05,fena,20,7,0
103670,2022-03-17 06:26:11,2.5,2021-05-03 06:31:24,fena,20,7,0
103671,2022-03-17 06:28:49,2.5,2021-08-08 06:38:34,fena,,,1
103676,2022-03-17 06:46:34,23,2021-09-01 06:48:21,fena,,,1
103686,2022-03-17 07:18:11,45,2016-11-17 07:18:59,pes,20,8,0
103688,2022-03-17 07:52:48,12,2021-09-20 07:55:55,pes,,,1
103689,2022-03-17 07:53:04,36,2008-01-17 08:01:11,fena,21,7,0
103692,2022-03-17 08:37:48,30,2006-11-17 08:38:51,fena,20,8,0
103696,2022-03-17 08:59:57,7,2021-02-17 12:59:34,fena,20,8,0
103697,2022-03-17 09:06:00,10,2021-12-18 09:06:43,fena,,,1
103699,2022-03-17 09:09:37,6.5,2019-09-22 09:17:50,pes,20,8,0
103703,2022-03-17 09:16:19,8,2014-10-23 09:19:11,fena,18,7,0
103704,2022-03-17 09:16:43,10,2021-12-21 09:18:14,fena,,,1
103710,2022-03-17 09:28:45,7,2019-03-17 09:31:49,pes,20,8,0
103713,2022-03-17 09:28:56,7,2021-10-19 09:29:41,pes,,,1
103715,2022-03-17 09:33:03,,,,,,0
103716,2022-03-17 09:56:38,8.6,2021-05-15 09:57:56,fena,21,8,0
103718,2022-03-17 10:01:06,35,2020-05-16 10:03:42,pes,20,8,0
103721,2022-03-17 10:04:26,33,2013-10-17 10:05:16,pes,19,8,0
103724,2022-03-17 10:29:50,33,2020-03-28 10:30:16,pes,19,9,0
103726,2022-03-17 10:39:18,27,2020-07-18 10:45:34,pes,20,8,0
103732,2022-03-17 10:54:11,30,2021-08-21 10:54:45,pes,,,1
103733,2022-03-17 10:55:50,25,2018-08-14 10:58:57,pes,20,9,0
103734,2022-03-17 10:56:22,,,,,,0
103738,2022-03-17 11:01:17,50,2015-08-18 11:02:51,pes,20,8,0
103744,2022-03-17 11:14:03,5,2014-04-16 11:42:24,pes,20,8,0
103745,2022-03-17 11:14:13,27,2020-07-18 11:35:17,pes,20,8,0
103746,2022-03-17 11:15:03,3,2011-06-20 11:19:06,pes,19,8,0
103750,2022-03-17 11:30:09,,,,,,0
103753,2022-03-17 11:35:45,3.5,2021-03-13 11:36:34,fena,19,8,0
103757,2022-03-17 11:45:00,50,2015-08-18 11:45:59,pes,20,8,0
103759,2022-03-17 12:00:57,10,2020-07-20 12:18:04,pes,20,7,0
103760,2022-03-17 12:02:33,,,,,,0
103762,2022-03-17 12:39:24,25,2021-03-24 12:40:21,pes,20,8,1
103768,2022-03-17 12:46:46,4.8,2012-09-17 12:47:17,fena,20,7,0
103770,2022-03-17 12:50:19,65,2019-11-17 12:50:58,pes,20,8,0
103778,2022-03-17 13:09:48,,,,,,0
103779,2022-03-17 13:27:27,24,2017-08-08 13:27:50,fena,20,8,0
103781,2022-03-17 13:31:37,,,,,,0
103782,2022-03-17 13:31:58,7,2021-11-17 13:32:36,pes,,,1
103783,2022-03-17 13:33:22,13,2018-10-17 13:34:15,pes,20,7,0
103785,2022-03-17 13:34:39,20,2007-03-17 13:43:05,pes,18,7,0
103790,2022-03-17 13:54:24,17,2016-03-17 13:54:49,fena,20,8,0
103792,2022-03-17 14:19:37,6.5,2020-08-23 14:20:18,pes,20,7,0
103797,2022-03-17 14:52:34,21,2015-01-23 14:53:13,fena,21,9,0
103799,2022-03-17 15:23:32,42,2011-07-06 15:29:04,pes,21,8,0
103803,2022-03-17 15:43:23,22.5,2017-05-17 15:44:16,fena,20,10,0
103805,2022-03-17 15:48:27,,,,,,0
103806,2022-03-17 15:51:06,20,2021-03-17 15:51:43,fena,,,1
103810,2022-03-17 15:53:53,31,2008-09-21 15:54:26,pes,21,9,0
103812,2022-03-17 16:03:38,70,2017-03-17 16:04:41,pes,20,8,0
103814,2022-03-17 16:14:10,75,2018-12-04 16:18:32,pes,20,8,0
103815,2022-03-17 16:19:22,5,2021-04-17 16:22:14,pes,,,1
103820,2022-03-17 16:41:41,7,2010-05-16 16:42:47,fena,20,7,0
103826,2022-03-17 17:15:18,6,2021-05-28 17:15:40,pes,19,7,0
103830,2022-03-17 17:26:53,6.7,2021-08-16 17:27:26,fena,,,1
103832,2022-03-17 17:44:59,8,2020-07-14 17:45:42,pes,20,8,0
103834,2022-03-17 18:14:57,1.5,2021-12-01 18:16:05,fena,,,1
103838,2022-03-17 18:37:32,35,2015-12-31 18:38:13,pes,20,8,0
103840,2022-03-17 18:53:15,,2012-09-17 18:53:52,fena,,,0
103841,2022-03-17 18:58:14,10,2017-11-09 19:00:17,fena,20,8,0
103842,2022-03-17 19:00:10,4,2022-01-25 19:00:46,pes,,,1
103844,2022-03-17 19:02:24,35,2017-12-13 19:03:45,pes,21,8,0
103847,2022-03-17 19:20:42,,2018-04-17 19:21:30,pes,,,0
103848,2022-03-17 19:21:27,14.20,2019-03-30 19:22:46,pes,20,8,0
103850,2022-03-17 19:26:13,9,2012-10-15 19:30:33,fena,22,7,0
103852,2022-03-17 19:35:13,3.6,2016-09-12 19:36:08,pes,20,8,0
103853,2022-03-17 19:39:46,20,2021-03-26 19:42:03,pes,,,1
103855,2022-03-17 19:44:31,3.6,2016-09-12 09:49:55,pes,20,8,0
103864,2022-03-17 19:57:09,9,2013-11-26 19:58:23,pes,20,8,0
103869,2022-03-17 20:24:10,21,2020-08-17 11:32:37,fena,19,8,0
103873,2022-03-17 20:53:08,20,2021-03-19 20:55:05,pes,,,1
103875,2022-03-17 20:59:50,4.3,2011-08-17 21:00:58,pes,20,7,0
103877,2022-03-17 21:09:30,47,2014-08-17 21:09:55,pes,19,8,0
103879,2022-03-17 21:23:54,4,2021-05-09 21:24:19,fena,,,1
103881,2022-03-17 21:28:15,,,,,,0
103882,2022-03-17 21:38:17,11,2013-05-19 21:47:11,pes,20,8,0
103884,2022-03-17 21:53:26,26,2020-04-01 21:54:37,pes,20,8,0
103886,2022-03-17 22:00:48,25,2011-08-17 22:02:39,pes,21,8,0
103888,2022-03-17 22:17:19,25,2013-10-17 22:17:44,pes,20,8,0
103890,2022-03-17 22:45:56,,,,,,0
103891,2022-03-17 22:58:30,3,2011-04-14 23:00:32,pes,20,7,0
103892,2022-03-17 22:58:56,30,2015-12-17 23:05:13,pes,20,8,0
103893,2022-03-17 23:00:29,3.9,2011-07-03 23:01:55,fena,21,7,0
103899,2022-03-18 00:59:20,13,2021-10-18 00:59:46,fena,,,1
103901,2022-03-18 06:09:44,17,2014-03-18 06:10:43,fena,20,9,0
103903,2022-03-18 06:40:04,33,2020-09-12 06:46:26,fena,20,9,0
103904,2022-03-18 06:45:10,32,2020-05-01 06:47:27,pes,20,8,0
103911,2022-03-18 07:00:48,3,2020-01-18 07:01:13,fena,20,8,0
103915,2022-03-18 07:08:59,35,2011-02-28 07:11:55,fena,21,8,0
103917,2022-03-18 07:35:28,8,2012-05-30 07:56:48,fena,20,7,0
